"id","Season","GP","Mins","G","A","Shots","SOG","FC","OFF","Y","R"
163991,"2018/2019",17,1310,6,1,43,21,10,8,1,0
163991,"2017/2018",4,138,0,1,2,1,0,0,0,0
163991,"2016/2017",30,2148,6,5,48,28,22,4,2,0
163991,"2015/2016",15,895,4,0,25,10,14,5,2,0
164484,"2018/2019",18,1739,3,1,19,7,18,1,4,0
164484,"2017/2018",18,1444,1,0,6,2,15,1,3,0
164484,"2016/2017",16,1446,0,0,7,0,26,2,5,0
164484,"2015/2016",8,683,0,0,3,1,4,0,1,0
164550,"2018/2019",1,47,0,0,0,0,0,0,0,0
164550,"2017/2018",16,694,0,1,10,2,5,3,0,0
164550,"2016/2017",23,1939,7,1,36,15,20,12,4,0
164585,"2018/2019",21,1405,10,1,35,16,26,6,4,0
164585,"2017/2018",9,275,5,0,9,6,5,3,2,0
164718,"2018/2019",16,1242,2,2,33,8,11,7,4,0
164718,"2017/2018",19,1356,2,2,15,9,16,8,2,0
164718,"2016/2017",16,1096,1,1,24,4,11,3,1,1
164718,"2015/2016",30,2175,3,3,56,21,28,6,7,0
164736,"2018/2019",17,1142,0,1,1,0,18,0,4,0
164736,"2017/2018",22,1686,0,1,2,0,23,0,3,0
164736,"2016/2017",24,2218,1,1,7,1,23,0,4,0
164736,"2015/2016",5,231,0,0,4,2,3,0,0,0
164803,"2018/2019",3,127,1,0,1,1,4,0,2,0
164803,"2016/2017",14,1131,0,0,18,5,25,0,1,0
164803,"2015/2016",14,1200,0,0,6,0,29,0,4,0
165626,"2018/2019",18,1637,0,2,6,1,14,0,3,1
165626,"2017/2018",28,2452,0,4,5,0,22,0,7,0
165626,"2016/2017",24,2149,0,4,10,3,37,1,6,2
165626,"2015/2016",24,2034,0,1,8,0,26,1,6,0
165652,"2018/2019",2,77,0,0,1,0,2,0,1,0
165712,"2018/2019",7,544,0,0,4,0,5,0,2,0
165712,"2017/2018",17,1496,3,1,5,3,25,0,8,0
165712,"2016/2017",16,1444,0,0,12,4,31,1,3,0
165712,"2015/2016",5,295,1,0,2,1,6,1,1,0
165828,"2018/2019",18,1245,3,3,38,14,11,0,0,0
165828,"2017/2018",17,728,2,3,20,9,6,3,1,0
165828,"2016/2017",29,1290,4,4,46,23,16,1,1,0
165828,"2015/2016",24,1281,2,2,45,14,16,1,2,0
165874,"2018/2019",12,654,2,0,18,8,16,3,3,1
165874,"2016/2017",18,1067,5,0,40,13,40,9,5,0
166010,"2018/2019",9,844,0,0,6,2,10,0,4,1
166010,"2017/2018",26,2507,3,1,13,7,33,2,9,0
166010,"2016/2017",19,1797,3,0,9,3,18,1,7,1
166010,"2015/2016",14,1345,0,0,5,1,9,1,4,0
166011,"2017/2018",27,2400,5,0,13,5,31,2,6,1
166011,"2016/2017",20,1751,0,0,4,0,19,1,4,0
166011,"2015/2016",13,1140,0,0,6,1,18,3,6,0
166013,"2018/2019",4,386,0,0,1,1,24,0,4,0
166013,"2017/2018",16,1320,1,1,12,3,44,0,7,0
166013,"2016/2017",25,2023,3,0,21,7,80,0,7,0
166013,"2015/2016",16,1458,0,0,10,2,41,2,8,1
166046,"2018/2019",19,1801,0,0,7,2,29,0,7,1
166046,"2017/2018",28,2539,0,1,5,1,46,0,9,2
166046,"2016/2017",33,3005,1,3,17,4,47,4,11,2
166046,"2015/2016",29,2671,1,6,23,6,33,5,6,0
166056,"2018/2019",5,382,0,0,3,2,6,1,0,0
166056,"2017/2018",19,1441,1,1,10,4,33,7,2,0
166056,"2016/2017",15,1269,0,1,6,1,18,1,4,0
166056,"2015/2016",22,2242,0,1,10,2,25,1,3,0
166201,"2017/2018",1,11,0,0,0,0,0,0,0,0
166201,"2016/2017",27,2609,4,0,11,4,26,1,5,0
166201,"2015/2016",29,2816,2,2,6,4,27,1,6,0
166256,"2018/2019",3,201,0,1,1,1,3,0,1,0
166256,"2017/2018",15,1198,1,1,9,4,12,0,5,0
166256,"2016/2017",23,2213,1,5,9,3,32,0,9,0
166256,"2015/2016",14,992,1,0,8,3,22,3,5,0
166297,"2017/2018",19,653,1,0,13,5,16,4,1,0
166297,"2016/2017",20,569,4,0,15,7,22,4,1,1
166297,"2015/2016",18,793,4,0,15,7,16,7,1,0
166308,"2018/2019",7,507,0,0,3,0,9,0,2,0
166308,"2017/2018",13,1126,0,1,8,2,10,0,2,0
166308,"2016/2017",24,2270,0,1,9,1,11,0,1,0
166308,"2015/2016",18,1483,2,1,6,3,14,0,2,1
166311,"2018/2019",15,419,4,1,18,10,5,1,3,0
166311,"2017/2018",18,726,1,1,40,12,13,3,2,0
166311,"2016/2017",35,2481,12,5,80,36,16,12,4,0
166311,"2015/2016",16,694,4,4,19,8,2,1,1,0
166315,"2017/2018",2,154,0,0,2,0,1,0,0,0
166315,"2016/2017",7,654,0,0,0,0,8,0,3,0
166315,"2015/2016",3,270,0,0,1,1,6,0,2,0
166316,"2018/2019",11,987,1,0,3,1,12,1,3,1
166316,"2017/2018",22,2072,2,0,11,5,35,1,9,0
166316,"2016/2017",4,238,0,0,0,0,4,0,0,0
166316,"2015/2016",4,354,0,0,0,0,4,0,2,0
166392,"2018/2019",13,1010,0,1,5,1,19,2,4,0
166392,"2017/2018",28,2666,2,2,15,3,56,3,6,0
166392,"2016/2017",28,2341,1,2,20,10,31,4,7,1
166392,"2015/2016",23,2086,0,1,16,1,50,2,7,0
166567,"2018/2019",10,395,1,0,5,2,11,0,1,0
166567,"2017/2018",4,310,0,0,1,1,7,0,0,0
166567,"2016/2017",5,200,0,1,2,1,12,0,0,0
166567,"2015/2016",18,1124,1,0,11,2,25,1,2,0
166568,"2017/2018",36,3239,1,5,48,7,40,1,4,0
166568,"2016/2017",28,1972,1,7,20,6,21,0,1,0
166568,"2015/2016",33,2796,6,0,25,11,33,6,1,0
166576,"2018/2019",2,193,0,0,0,0,0,0,0,0
166576,"2017/2018",3,286,0,0,0,0,1,0,1,0
166576,"2016/2017",6,555,0,0,0,0,0,0,0,0
166576,"2015/2016",2,189,0,0,0,0,1,0,1,0
166610,"2018/2019",23,2210,1,0,9,3,17,2,2,0
166610,"2017/2018",22,2067,0,0,6,1,24,0,5,1
166610,"2016/2017",40,3859,0,3,17,2,18,1,1,0
166610,"2015/2016",19,1805,0,2,11,3,16,1,1,1
166613,"2015/2016",4,299,0,1,5,3,5,1,0,0
166745,"2018/2019",10,475,1,0,7,3,8,4,2,0
166745,"2017/2018",27,1236,0,2,19,4,15,3,2,0
166745,"2016/2017",34,2701,2,3,55,16,29,6,1,0
166745,"2015/2016",16,1335,5,2,41,18,12,5,1,0
166841,"2017/2018",3,80,0,0,2,1,0,0,0,0
166841,"2016/2017",10,675,0,0,15,5,7,0,0,0
166841,"2015/2016",15,804,1,1,19,4,6,1,0,0
166939,"2018/2019",21,1901,0,1,3,1,21,2,3,1
166939,"2017/2018",29,2686,0,1,4,0,32,1,6,1
166939,"2016/2017",30,2177,1,0,21,8,44,1,6,0
166939,"2015/2016",31,2682,1,4,5,3,55,4,6,1
167043,"2018/2019",16,688,0,0,9,4,6,3,0,0
167043,"2017/2018",19,1337,2,0,21,9,20,1,3,0
167043,"2016/2017",25,1584,4,0,21,8,34,2,7,2
167043,"2015/2016",2,159,0,0,3,2,3,0,0,0
167079,"2018/2019",19,1014,2,0,13,3,21,1,2,0
167079,"2017/2018",33,2609,5,1,31,10,46,8,5,0
167079,"2016/2017",27,1996,5,2,26,10,27,1,1,0
167079,"2015/2016",5,502,2,0,5,2,6,0,1,0
167229,"2018/2019",21,1773,0,0,16,4,28,0,5,0
167229,"2017/2018",17,1247,1,2,18,4,25,3,2,0
167229,"2016/2017",11,662,0,1,11,1,20,0,0,0
167229,"2015/2016",1,59,0,0,1,0,3,0,1,0
167531,"2015/2016",5,525,0,0,0,0,0,0,0,0
167545,"2018/2019",16,957,0,0,14,2,32,0,3,1
167545,"2017/2018",31,2426,1,1,29,7,59,1,12,0
167545,"2016/2017",25,2007,0,2,37,13,45,1,6,2
167548,"2017/2018",1,90,0,0,0,0,2,0,0,0
167684,"2018/2019",19,1212,4,1,22,11,38,14,3,0
167684,"2017/2018",24,1542,4,1,35,19,44,15,3,0
167684,"2016/2017",19,1352,3,2,32,12,28,15,4,2
167684,"2015/2016",14,313,0,0,9,2,9,8,0,0
167717,"2018/2019",6,102,0,0,2,1,1,0,1,0
167717,"2017/2018",6,367,0,0,3,0,6,1,0,0
167717,"2016/2017",35,2334,5,7,29,12,38,2,5,0
167717,"2015/2016",26,1889,5,1,23,10,17,2,0,0
167783,"2017/2018",8,460,0,0,4,0,11,0,1,0
167783,"2016/2017",24,1491,3,1,40,13,23,4,3,0
167783,"2015/2016",14,886,0,0,20,8,14,0,1,1
167932,"2018/2019",6,544,0,0,0,0,0,0,0,0
167932,"2017/2018",31,2861,0,0,0,0,2,0,2,0
167932,"2016/2017",21,2029,0,0,0,0,1,0,1,0
168491,"2018/2019",6,266,0,1,4,2,5,0,0,0
168491,"2017/2018",20,1239,6,2,38,11,16,0,2,0
168491,"2016/2017",19,1164,4,2,26,9,13,1,2,0
168491,"2015/2016",4,119,0,0,3,0,3,1,0,0
168499,"2018/2019",3,287,0,0,0,0,1,0,1,0
168499,"2016/2017",1,98,0,0,0,0,0,0,0,0
168503,"2018/2019",12,504,2,1,13,7,7,0,1,1
168503,"2017/2018",31,2113,3,3,35,9,37,1,7,0
168503,"2016/2017",33,2874,4,4,56,15,58,3,8,0
168503,"2015/2016",37,3271,7,5,69,28,70,2,9,0
168759,"2018/2019",21,1209,3,1,25,6,24,3,4,0
168759,"2017/2018",12,790,0,0,4,1,20,1,1,0
168759,"2016/2017",21,789,1,0,7,1,12,1,2,0
168759,"2015/2016",30,2177,1,0,20,8,31,4,5,0
168835,"2018/2019",21,2007,0,0,0,0,1,0,2,0
168835,"2017/2018",14,1324,0,0,0,0,1,0,1,0
168835,"2016/2017",3,235,0,0,0,0,0,0,0,0
168835,"2015/2016",2,189,0,0,0,0,0,0,0,0
169059,"2017/2018",12,1151,0,0,0,0,1,0,1,0
169059,"2016/2017",28,2667,0,0,0,0,4,0,4,0
169231,"2017/2018",3,283,0,0,0,0,0,0,0,0
169350,"2018/2019",13,983,2,2,14,6,22,0,6,1
169350,"2017/2018",14,1110,0,0,20,8,26,1,4,0
169350,"2016/2017",10,582,1,2,11,3,14,0,1,0
169350,"2015/2016",20,1561,0,2,31,9,31,0,6,0
169354,"2018/2019",7,597,2,2,10,3,11,1,2,1
169354,"2017/2018",37,3319,5,8,47,18,39,2,7,0
169354,"2016/2017",24,1887,3,0,24,8,31,5,5,1
169354,"2015/2016",7,621,2,1,9,3,7,2,2,0
169404,"2018/2019",3,287,0,1,0,0,4,0,1,0
169404,"2017/2018",25,2004,0,1,4,1,31,0,6,0
169404,"2016/2017",24,2244,0,0,6,2,38,1,1,0
169404,"2015/2016",12,1174,1,0,8,2,10,1,0,0
169409,"2018/2019",23,2052,0,1,14,5,29,2,13,0
169409,"2017/2018",16,910,0,1,6,2,24,5,5,0
169409,"2016/2017",32,3010,1,3,24,7,43,1,16,0
169409,"2015/2016",27,1291,2,3,23,5,26,4,7,1
169808,"2018/2019",20,1810,1,1,18,5,24,2,2,1
169808,"2017/2018",10,864,3,0,11,3,8,0,1,0
169830,"2018/2019",5,252,0,0,3,1,6,0,0,0
169830,"2017/2018",17,1523,1,0,8,4,26,3,4,0
169836,"2018/2019",24,2290,2,2,20,8,43,1,9,0
169836,"2017/2018",26,1815,0,2,18,6,33,4,4,1
169836,"2016/2017",35,2851,0,0,25,6,54,5,7,0
169836,"2015/2016",34,2731,3,4,32,10,41,8,7,1
169853,"2018/2019",15,1286,2,3,19,4,24,1,1,0
169853,"2017/2018",33,2719,2,6,38,12,57,2,9,1
169853,"2016/2017",37,3030,2,3,65,16,52,4,10,0
169853,"2015/2016",29,2689,1,2,49,11,44,0,6,1
169943,"2018/2019",19,1492,2,0,31,8,32,0,2,0
169943,"2017/2018",32,2911,10,2,67,26,58,1,7,2
169943,"2016/2017",22,2003,6,2,37,12,53,0,8,0
170112,"2018/2019",20,1059,8,1,25,12,23,2,3,0
170112,"2017/2018",16,803,4,0,17,7,24,1,4,0
170112,"2016/2017",22,1434,10,1,39,19,35,3,5,1
170112,"2015/2016",22,1123,2,0,26,10,25,3,4,0
170224,"2018/2019",20,1948,0,1,18,4,15,0,4,0
170224,"2017/2018",33,3153,0,3,19,2,32,1,3,0
170224,"2016/2017",22,2095,0,2,13,4,17,2,2,0
170224,"2015/2016",34,3264,0,1,7,2,34,0,6,0
170254,"2018/2019",13,1226,0,0,0,0,0,0,0,0
170254,"2016/2017",19,1629,0,0,0,0,2,0,1,1
170254,"2015/2016",31,2896,0,0,0,0,1,0,0,0
170457,"2018/2019",11,796,0,1,7,1,15,0,3,1
170457,"2017/2018",3,46,0,0,1,0,0,0,1,0
170457,"2016/2017",25,2207,1,1,26,8,53,1,8,1
170457,"2015/2016",30,2496,5,2,38,17,41,0,9,0
170537,"2018/2019",16,560,3,0,13,7,16,5,3,1
170537,"2017/2018",29,1889,7,0,54,23,51,33,8,0
170537,"2016/2017",17,708,3,0,18,11,22,14,1,0
170537,"2015/2016",23,1533,9,0,44,19,47,34,6,1
170714,"2018/2019",16,1296,0,2,8,2,35,0,6,0
170714,"2017/2018",1,29,0,0,0,0,0,0,0,0
170714,"2016/2017",29,2118,1,1,28,8,66,1,4,0
170714,"2015/2016",24,1577,1,1,23,8,43,0,5,0
170755,"2018/2019",8,453,0,0,0,0,9,1,0,0
170755,"2017/2018",15,814,1,2,4,2,10,1,1,0
170755,"2016/2017",21,1897,3,0,16,8,33,0,3,0
170755,"2015/2016",32,2837,0,3,21,5,54,1,3,0
170761,"2018/2019",20,1092,1,1,26,4,18,1,3,0
170761,"2017/2018",25,1560,1,0,19,10,23,1,1,0
170872,"2018/2019",1,10,0,0,0,0,1,0,0,0
170872,"2017/2018",27,2514,1,0,13,5,43,2,9,1
170872,"2016/2017",33,3089,0,1,17,4,40,1,9,0
170872,"2015/2016",7,602,2,0,4,3,5,0,1,1
170895,"2018/2019",21,2068,0,0,7,3,24,2,5,0
170895,"2017/2018",25,2330,0,1,4,0,19,0,6,0
170895,"2016/2017",30,2396,1,0,7,3,17,1,5,0
170951,"2018/2019",19,1720,1,0,10,2,12,2,3,0
170951,"2017/2018",26,2408,0,3,11,2,12,2,3,1
170951,"2016/2017",20,1814,1,1,10,2,16,0,2,0
170951,"2015/2016",5,475,1,0,3,1,4,0,1,0
171054,"2018/2019",14,1302,13,3,41,20,28,20,3,0
171054,"2017/2018",20,1715,12,1,68,30,37,27,1,0
171229,"2018/2019",23,2237,0,0,0,0,4,0,4,0
171256,"2018/2019",13,1159,0,0,10,2,12,0,4,0
171256,"2017/2018",19,1795,0,0,9,1,28,1,3,0
171256,"2016/2017",9,845,1,0,7,3,15,0,2,0
171384,"2018/2019",20,1374,1,0,21,5,38,0,5,0
171384,"2017/2018",29,2457,5,1,39,16,57,1,6,1
171384,"2016/2017",34,2837,5,2,51,18,72,5,9,0
171384,"2015/2016",36,3005,7,3,54,23,51,10,3,0
171399,"2018/2019",16,1145,1,1,14,5,16,5,2,0
171399,"2017/2018",30,1334,2,1,22,11,17,3,2,0
171399,"2016/2017",5,327,0,0,5,2,3,0,1,0
171399,"2015/2016",27,1592,4,3,26,16,18,2,3,0
171411,"2018/2019",17,1266,2,2,14,2,16,3,2,0
171411,"2017/2018",30,2211,3,2,28,10,25,7,4,0
171411,"2016/2017",27,1965,4,6,59,17,27,2,4,0
171414,"2018/2019",5,428,0,0,4,1,7,0,1,0
171414,"2017/2018",19,1786,0,2,8,0,36,2,5,1
171414,"2016/2017",20,1862,0,0,6,0,24,2,7,1
171414,"2015/2016",11,901,1,1,13,2,22,0,5,1
171415,"2018/2019",7,596,0,0,1,0,9,1,3,1
171415,"2016/2017",16,1487,0,0,2,1,25,0,6,0
171415,"2015/2016",15,1226,0,0,1,0,17,0,1,1
171497,"2018/2019",13,1111,0,0,4,1,14,2,4,0
171497,"2017/2018",28,2240,1,2,34,10,53,2,5,0
171497,"2016/2017",11,689,1,0,7,4,21,0,4,0
171497,"2015/2016",21,1171,0,0,6,1,39,1,3,0
171503,"2018/2019",21,2037,0,0,0,0,2,0,2,0
171503,"2017/2018",35,3367,0,0,0,0,3,0,3,0
171529,"2018/2019",6,344,0,0,6,3,3,1,0,0
171529,"2017/2018",24,1637,8,2,52,19,47,13,7,2
171529,"2016/2017",17,1335,2,0,26,6,42,4,5,0
171529,"2015/2016",15,682,0,1,9,1,21,1,2,0
171773,"2018/2019",24,2195,17,1,93,46,30,19,4,0
171773,"2017/2018",19,1039,4,0,26,10,8,5,0,0
171773,"2016/2017",9,420,1,0,9,4,7,2,0,0
171773,"2015/2016",34,3128,14,9,83,37,33,28,1,0
171943,"2018/2019",29,2822,2,0,23,13,41,2,10,0
171943,"2017/2018",37,3566,3,0,44,16,51,6,9,1
171943,"2016/2017",35,3370,2,1,29,8,44,3,9,0
172140,"2018/2019",12,361,0,1,7,2,4,1,0,0
172140,"2017/2018",20,1559,1,2,20,7,32,2,3,0
172140,"2016/2017",29,1934,7,4,37,11,31,9,3,0
172140,"2015/2016",28,1914,4,2,34,12,41,5,4,1
172861,"2018/2019",6,397,1,0,2,1,6,0,0,0
172861,"2017/2018",11,710,0,1,1,1,12,1,3,0
172861,"2016/2017",17,1114,0,0,11,1,17,1,3,0
172861,"2015/2016",6,162,0,0,1,1,2,1,1,0
172916,"2018/2019",8,453,2,0,12,5,18,7,4,0
172916,"2017/2018",18,750,2,0,21,8,21,3,0,0
172916,"2016/2017",15,588,2,3,20,7,18,3,0,0
173017,"2018/2019",12,649,0,2,6,1,11,1,1,0
173017,"2017/2018",30,1461,1,6,26,10,23,8,4,0
173017,"2016/2017",23,850,0,1,9,2,13,5,1,0
173017,"2015/2016",25,1505,1,5,30,11,24,10,5,0
173077,"2018/2019",18,1680,2,2,23,6,34,1,8,0
173077,"2017/2018",33,2978,4,1,49,13,61,2,10,1
173077,"2016/2017",29,2600,3,2,37,11,43,2,5,0
173077,"2015/2016",33,2756,6,4,60,20,52,1,6,0
173378,"2018/2019",7,638,3,1,18,12,10,3,2,0
173378,"2017/2018",16,773,2,3,17,8,9,10,1,0
173378,"2016/2017",30,2606,3,0,66,27,30,8,1,0
173378,"2015/2016",2,81,0,0,4,2,1,0,0,0
173547,"2018/2019",8,146,0,0,3,2,1,1,1,0
173547,"2017/2018",32,2934,11,0,89,37,22,8,2,0
173547,"2016/2017",28,1845,2,1,43,12,14,3,0,0
174255,"2018/2019",24,2292,1,1,6,1,42,0,8,0
174255,"2017/2018",30,2737,0,1,10,1,49,0,6,0
174255,"2016/2017",27,2235,0,2,7,2,39,0,4,0
174255,"2015/2016",27,2401,1,4,18,5,26,2,2,0
174795,"2018/2019",10,404,0,1,4,0,10,3,1,0
174795,"2017/2018",20,1271,4,0,28,9,33,2,3,0
174795,"2016/2017",31,2736,13,3,62,27,56,17,4,0
174799,"2018/2019",11,947,1,1,22,6,23,0,2,0
174799,"2017/2018",23,2155,2,0,46,14,64,0,7,2
174799,"2016/2017",11,757,0,1,10,5,17,1,2,0
174799,"2015/2016",10,712,0,0,14,2,13,0,4,0
175129,"2018/2019",18,1588,0,0,8,2,29,0,7,1
175129,"2017/2018",23,2146,2,1,5,4,34,4,2,0
175129,"2016/2017",31,2908,2,2,10,3,30,0,5,0
175129,"2015/2016",33,3058,2,0,8,4,49,1,8,0
175299,"2018/2019",7,124,0,0,2,0,4,0,0,0
175299,"2017/2018",16,526,2,0,9,5,11,2,1,0
175299,"2016/2017",20,918,0,1,8,2,10,3,1,0
175299,"2015/2016",20,1190,1,1,12,2,27,2,3,0
175358,"2018/2019",4,363,0,0,0,0,0,0,0,0
175358,"2017/2018",23,2161,0,0,0,0,1,0,1,0
175358,"2015/2016",5,425,0,0,0,0,0,0,0,0
175604,"2018/2019",14,855,1,1,13,3,16,0,3,0
175604,"2017/2018",14,624,3,0,24,5,10,3,2,0
175604,"2016/2017",24,1532,0,0,21,5,16,2,4,0
175604,"2015/2016",13,883,1,1,7,3,10,1,1,0
175962,"2018/2019",24,2069,19,2,71,33,19,10,1,0
175962,"2017/2018",30,1945,7,2,53,17,33,11,2,0
175962,"2016/2017",27,1807,10,1,47,24,22,7,3,0
175962,"2015/2016",18,960,5,0,23,7,9,7,1,0
176052,"2018/2019",2,23,0,0,0,0,0,0,0,0
176052,"2017/2018",10,529,3,0,7,3,10,0,0,0
176052,"2016/2017",26,1820,1,4,20,5,27,8,0,0
176223,"2018/2019",13,1249,2,1,12,2,21,1,2,0
176223,"2017/2018",13,1086,3,1,13,6,13,1,2,0
176223,"2016/2017",22,1981,0,0,5,1,17,1,2,0
176223,"2015/2016",9,855,1,0,6,1,4,3,2,0
176308,"2018/2019",14,1154,4,4,29,11,18,3,1,0
176308,"2017/2018",24,2064,4,5,44,12,23,9,6,0
176308,"2016/2017",24,1915,6,0,35,12,32,7,4,0
176308,"2015/2016",11,825,4,1,20,9,10,4,1,1
176419,"2018/2019",21,2004,1,0,5,1,12,0,2,0
176419,"2017/2018",35,3301,0,0,11,2,14,0,2,0
176419,"2016/2017",35,3309,2,0,22,7,17,1,5,0
176419,"2015/2016",8,704,0,0,0,0,7,0,1,0
176420,"2018/2019",13,1139,0,1,2,0,15,0,4,0
176420,"2017/2018",11,684,0,0,1,1,11,0,1,0
176420,"2016/2017",15,1133,0,0,6,3,27,0,4,0
176420,"2015/2016",11,927,1,0,2,1,23,0,3,0
176436,"2018/2019",11,695,3,0,15,7,10,5,2,0
176436,"2017/2018",10,927,4,0,13,5,15,8,1,0
176509,"2018/2019",8,373,0,0,8,4,10,1,1,0
176509,"2017/2018",34,2727,8,3,78,32,81,8,8,0
176518,"2018/2019",17,1330,1,2,31,9,25,4,1,0
176518,"2017/2018",34,2637,1,2,42,11,35,3,3,0
176518,"2016/2017",20,1294,3,1,30,11,29,10,1,0
176518,"2015/2016",31,1672,3,2,51,12,37,4,3,0
176575,"2018/2019",13,1234,0,0,5,0,5,0,1,0
176575,"2017/2018",21,1893,0,3,4,0,25,1,3,0
176575,"2016/2017",4,216,0,0,0,0,4,0,2,0
176575,"2015/2016",27,2077,1,1,12,4,34,1,6,0
176608,"2018/2019",24,1968,12,3,64,30,23,18,2,0
176608,"2017/2018",30,2099,11,5,84,29,29,27,1,0
176608,"2016/2017",6,458,6,1,16,8,4,7,0,0
176608,"2015/2016",9,768,5,0,24,13,11,9,0,0
176612,"2018/2019",3,254,0,0,0,0,4,0,0,0
176612,"2016/2017",2,100,0,2,0,0,2,0,0,0
176670,"2018/2019",3,285,1,0,6,2,3,0,0,0
176670,"2017/2018",4,383,0,0,2,0,4,1,1,0
176764,"2018/2019",13,1222,3,1,22,11,17,3,1,0
176764,"2017/2018",29,2562,19,4,80,32,32,14,6,0
176960,"2018/2019",15,1275,0,0,16,2,24,3,4,0
176960,"2017/2018",5,144,0,0,0,0,3,0,0,0
176960,"2016/2017",22,1719,2,0,15,6,26,2,4,0
176960,"2015/2016",28,2451,1,1,28,4,27,4,3,0
176977,"2018/2019",13,1248,1,0,8,5,32,0,3,0
176977,"2017/2018",8,578,1,0,2,1,10,0,0,0
176977,"2016/2017",3,194,0,0,2,1,2,0,0,0
177146,"2018/2019",3,38,0,0,3,1,0,1,0,0
177146,"2017/2018",3,63,0,0,1,0,0,0,0,0
177146,"2016/2017",9,271,2,0,7,2,11,1,0,0
177146,"2015/2016",13,499,1,1,13,5,10,3,0,0
177285,"2018/2019",14,1205,0,0,8,1,35,0,4,0
177310,"2018/2019",21,2008,0,2,12,3,11,3,4,0
177310,"2017/2018",25,2137,2,0,6,4,38,1,8,1
177310,"2016/2017",14,1051,0,0,5,2,16,0,2,0
177310,"2015/2016",5,466,1,0,4,2,5,0,1,0
177348,"2018/2019",11,668,0,0,15,2,13,4,1,0
177348,"2017/2018",25,1201,4,1,28,11,15,2,0,0
177348,"2016/2017",32,1881,4,2,32,11,35,10,3,0
177348,"2015/2016",31,2056,11,2,56,23,16,19,0,0
177370,"2018/2019",13,553,0,0,8,3,10,0,2,0
177370,"2017/2018",2,183,0,0,2,0,3,0,1,0
177370,"2016/2017",9,211,0,2,1,0,3,1,0,0
177370,"2015/2016",22,1319,0,0,12,6,14,5,3,0
177456,"2018/2019",22,2002,0,0,0,0,1,0,0,0
177456,"2017/2018",14,1276,0,0,0,0,2,0,1,0
177456,"2016/2017",14,1346,0,0,0,0,1,0,0,0
177711,"2018/2019",8,221,0,2,3,0,1,0,0,0
177711,"2017/2018",31,2192,2,2,49,13,28,2,5,0
177711,"2016/2017",30,2373,1,1,29,7,27,4,5,0
177887,"2018/2019",4,298,2,1,8,4,9,0,2,0
177887,"2017/2018",23,1766,10,5,47,23,42,20,3,0
177887,"2016/2017",20,661,0,1,14,6,13,2,2,0
178142,"2018/2019",14,1208,4,4,37,12,24,8,4,0
178142,"2017/2018",26,1513,5,3,42,21,28,17,4,0
178142,"2016/2017",26,1628,5,1,38,14,20,9,4,1
178142,"2015/2016",22,1283,9,3,27,18,39,9,5,0
178253,"2018/2019",23,2186,1,0,18,7,32,0,8,0
178253,"2017/2018",24,2211,1,0,10,2,41,2,8,0
178288,"2018/2019",15,1435,1,1,21,8,20,0,3,0
178288,"2017/2018",11,776,2,0,6,3,4,0,0,0
178288,"2016/2017",18,1198,0,0,10,2,21,0,4,0
178288,"2015/2016",19,1213,0,0,6,0,15,1,5,0
178300,"2018/2019",26,2485,0,0,0,0,3,0,2,0
178300,"2017/2018",32,3030,0,0,0,0,3,0,3,0
178300,"2015/2016",1,93,0,0,0,0,0,0,0,0
178321,"2018/2019",15,1215,6,1,30,16,16,14,2,0
178321,"2017/2018",25,2021,9,0,37,19,23,20,7,1
178321,"2016/2017",26,1718,8,3,53,20,17,16,2,0
178321,"2015/2016",2,189,1,0,9,3,2,2,0,0
178660,"2018/2019",11,927,1,1,5,2,28,0,4,0
178660,"2017/2018",29,2054,1,1,7,1,42,0,7,0
178660,"2016/2017",32,2903,0,1,7,2,86,0,11,0
178660,"2015/2016",15,1359,1,1,22,8,31,2,5,0
178786,"2016/2017",11,674,0,1,12,2,14,3,3,1
178786,"2015/2016",13,658,2,0,19,9,14,2,3,0
178803,"2018/2019",8,553,1,0,6,1,4,0,0,0
178803,"2017/2018",27,1936,2,0,15,5,15,0,1,0
178803,"2016/2017",29,2512,0,0,11,2,21,0,1,0
178809,"2018/2019",13,1249,0,0,0,0,1,0,0,1
178809,"2017/2018",16,1548,0,0,0,0,2,0,1,0
178809,"2016/2017",6,552,0,0,0,0,0,0,0,0
179139,"2018/2019",4,155,0,1,0,0,3,0,1,0
179139,"2017/2018",18,1513,0,0,4,1,14,1,0,0
179139,"2016/2017",25,2259,0,1,7,1,12,2,1,0
179139,"2015/2016",23,1707,1,0,8,2,18,1,5,0
179302,"2018/2019",22,2130,0,0,15,2,32,1,3,0
179302,"2017/2018",21,1889,0,0,6,2,23,0,5,0
179302,"2016/2017",16,1491,1,0,8,3,21,2,2,0
179305,"2018/2019",8,769,0,0,0,0,1,0,1,0
179305,"2017/2018",1,95,0,0,0,0,1,0,0,0
179305,"2016/2017",2,187,0,0,0,0,0,0,0,0
179305,"2015/2016",20,1947,0,0,0,0,2,0,3,0
179306,"2018/2019",2,47,0,0,0,0,1,0,0,0
179706,"2018/2019",14,596,1,1,10,3,18,1,3,0
179706,"2017/2018",11,536,1,0,17,8,10,2,1,0
179706,"2016/2017",1,23,0,0,0,0,1,0,0,0
179836,"2018/2019",14,622,1,2,10,2,8,10,2,0
180055,"2018/2019",12,1144,0,0,0,0,0,0,0,0
180055,"2017/2018",12,1037,0,0,0,0,2,0,2,0
