"player_id","position_cluster","minutes"
261637,"Left-Sided Attacker",94
261679,"Central Forward",302
261679,"Left-Sided Midfielder/Fullback",25
261679,"Right-Sided Attacker",34
261680,"Central Forward",169
261680,"Central Midfielder",3801
261680,"Left-Sided Attacker",140
261680,"Left-Sided Midfielder/Fullback",280
261680,"Right-Sided Attacker",12
261680,"Right-Sided Midfielder/Fullback",379
261685,"Central Midfielder",94
261685,"Left-Sided Attacker",84
261685,"Left-Sided Midfielder/Fullback",99
261685,"Right-Sided Midfielder/Fullback",226
261763,"Central Forward",118
261975,"Central Forward",204
261975,"Central Midfielder",2864
261975,"Left-Sided Attacker",1124
261975,"Left-Sided Midfielder/Fullback",3260
262000,"Central Midfielder",533
262000,"Left-Sided Attacker",701
262000,"Left-Sided Midfielder/Fullback",726
262000,"Right-Sided Attacker",639
262000,"Right-Sided Midfielder/Fullback",324
262024,"Central Defender",1142
262036,"Central Forward",3507
262036,"Central Midfielder",107
262036,"Left-Sided Attacker",24
262053,"Central Forward",62
262053,"Central Midfielder",3915
262053,"Left-Sided Midfielder/Fullback",527
262053,"Right-Sided Midfielder/Fullback",23
262076,"Central Forward",1164
262076,"Central Midfielder",2576
262076,"Left-Sided Midfielder/Fullback",174
262076,"Right-Sided Midfielder/Fullback",39
262085,"Central Forward",83
262085,"Left-Sided Attacker",188
262085,"Right-Sided Attacker",174
262107,"Central Defender",377
262107,"Central Midfielder",6081
262107,"Right-Sided Midfielder/Fullback",95
262212,"Central Forward",264
262212,"Central Midfielder",94
262212,"Left-Sided Attacker",667
262212,"Left-Sided Midfielder/Fullback",150
262212,"Right-Sided Attacker",2235
262361,"Central Defender",3969
262361,"Right-Sided Midfielder/Fullback",157
262389,"Left-Sided Attacker",30
262389,"Right-Sided Attacker",134
262389,"Right-Sided Midfielder/Fullback",47
262501,"Central Defender",1190
262501,"Central Midfielder",47
262506,"Central Midfielder",193
262506,"Left-Sided Attacker",340
262506,"Left-Sided Midfielder/Fullback",92
262506,"Right-Sided Attacker",156
262666,"Central Defender",98
262666,"Central Midfielder",7939
262666,"Left-Sided Midfielder/Fullback",58
262689,"Right-Sided Attacker",116
262689,"Right-Sided Midfielder/Fullback",2886
262693,"Central Midfielder",4528
262693,"Right-Sided Midfielder/Fullback",135
262818,"Central Defender",17
262818,"Central Midfielder",15
262818,"Left-Sided Attacker",188
262818,"Left-Sided Midfielder/Fullback",5720
262882,"Central Midfielder",35
262882,"Left-Sided Attacker",4325
262882,"Left-Sided Midfielder/Fullback",308
262882,"Right-Sided Attacker",148
263052,"Central Forward",3190
263052,"Central Midfielder",104
263052,"Right-Sided Attacker",33
263052,"Right-Sided Midfielder/Fullback",32
263163,"Left-Sided Attacker",795
263163,"Left-Sided Midfielder/Fullback",4311
263163,"Right-Sided Midfielder/Fullback",187
263354,"Central Forward",3217
263354,"Central Midfielder",186
263378,"Central Forward",934
263378,"Central Midfielder",93
263378,"Left-Sided Attacker",391
263378,"Left-Sided Midfielder/Fullback",95
263378,"Right-Sided Attacker",430
263400,"Central Defender",3638
263400,"Central Midfielder",217
263521,"Central Forward",1135
263521,"Central Midfielder",9
263521,"Left-Sided Attacker",1979
263521,"Right-Sided Attacker",37
263569,"Central Forward",388
263569,"Left-Sided Attacker",220
263569,"Right-Sided Attacker",34
263604,"Central Defender",3285
263604,"Left-Sided Midfielder/Fullback",598
263605,"Central Midfielder",1615
263605,"Left-Sided Attacker",675
263605,"Left-Sided Midfielder/Fullback",186
263605,"Right-Sided Attacker",158
263607,"Central Defender",93
263607,"Central Midfielder",7406
263607,"Left-Sided Attacker",98
263607,"Left-Sided Midfielder/Fullback",516
263666,"Central Midfielder",3054
263666,"Left-Sided Midfielder/Fullback",187
263666,"Right-Sided Midfielder/Fullback",3890
263668,"Central Forward",364
263668,"Central Midfielder",171
263668,"Left-Sided Attacker",1253
263668,"Left-Sided Midfielder/Fullback",200
263668,"Right-Sided Attacker",2484
263668,"Right-Sided Midfielder/Fullback",123
263848,"Central Defender",2288
263848,"Right-Sided Midfielder/Fullback",166
264087,"Central Defender",2
264087,"Central Midfielder",2968
264087,"Left-Sided Attacker",246
264087,"Left-Sided Midfielder/Fullback",346
264087,"Right-Sided Attacker",493
264087,"Right-Sided Midfielder/Fullback",586
264169,"Central Defender",7416
264169,"Left-Sided Midfielder/Fullback",90
264180,"Central Defender",98
264180,"Left-Sided Attacker",107
264180,"Left-Sided Midfielder/Fullback",6380
264180,"Right-Sided Midfielder/Fullback",92
264321,"Central Forward",238
264321,"Left-Sided Attacker",3642
264321,"Left-Sided Midfielder/Fullback",59
264321,"Right-Sided Attacker",899
264394,"Left-Sided Midfielder/Fullback",1022
264397,"Central Defender",285
264397,"Central Midfielder",8792
264397,"Left-Sided Attacker",27
264397,"Left-Sided Midfielder/Fullback",1111
264405,"Central Defender",3655
264405,"Central Midfielder",987
264674,"Central Defender",183
264674,"Left-Sided Attacker",543
264674,"Left-Sided Midfielder/Fullback",4381
264674,"Right-Sided Attacker",41
264806,"Central Defender",5439
264806,"Central Forward",9
264806,"Central Midfielder",1085
264806,"Left-Sided Midfielder/Fullback",156
264806,"Right-Sided Midfielder/Fullback",41
264928,"Central Forward",1971
264928,"Central Midfielder",18
264928,"Left-Sided Attacker",16
264928,"Right-Sided Attacker",26
264998,"Central Forward",2159
264998,"Central Midfielder",311
264998,"Left-Sided Attacker",716
264998,"Right-Sided Attacker",237
265110,"Central Forward",86
265110,"Central Midfielder",2079
265110,"Left-Sided Midfielder/Fullback",319
265110,"Right-Sided Attacker",289
265110,"Right-Sided Midfielder/Fullback",54
265118,"Central Forward",95
265118,"Central Midfielder",287
265118,"Left-Sided Attacker",2196
265118,"Right-Sided Attacker",3132
265118,"Right-Sided Midfielder/Fullback",97
265129,"Central Defender",7990
265129,"Right-Sided Midfielder/Fullback",96
265131,"Central Defender",539
265131,"Central Midfielder",25
265131,"Left-Sided Attacker",22
265131,"Left-Sided Midfielder/Fullback",1658
265131,"Right-Sided Midfielder/Fullback",21
265290,"Central Forward",1551
265290,"Central Midfielder",129
265290,"Left-Sided Attacker",79
265290,"Right-Sided Attacker",24
265290,"Right-Sided Midfielder/Fullback",10
265317,"Central Forward",5970
265317,"Central Midfielder",145
265317,"Left-Sided Attacker",247
265317,"Right-Sided Attacker",586
265339,"Central Forward",1438
265339,"Central Midfielder",646
265339,"Right-Sided Attacker",21
265361,"Left-Sided Midfielder/Fullback",9874
265397,"Right-Sided Attacker",154
265397,"Right-Sided Midfielder/Fullback",467
265790,"Central Forward",2424
265790,"Central Midfielder",455
265790,"Left-Sided Attacker",642
265790,"Left-Sided Midfielder/Fullback",349
265790,"Right-Sided Attacker",613
265818,"Central Midfielder",99
265818,"Left-Sided Attacker",1336
265818,"Left-Sided Midfielder/Fullback",1337
265818,"Right-Sided Attacker",435
265818,"Right-Sided Midfielder/Fullback",471
265920,"Central Forward",1293
265920,"Left-Sided Attacker",234
265920,"Right-Sided Attacker",1429
265948,"Central Midfielder",283
265948,"Left-Sided Attacker",9
265948,"Right-Sided Attacker",20
265954,"Central Defender",3668
266007,"Central Forward",11
266007,"Left-Sided Attacker",77
266017,"Left-Sided Attacker",38
266017,"Left-Sided Midfielder/Fullback",4282
266026,"Central Defender",6752
266056,"Central Forward",779
266056,"Central Midfielder",1171
266056,"Left-Sided Attacker",1924
266056,"Right-Sided Attacker",164
266059,"Central Defender",939
266059,"Central Forward",14
266059,"Central Midfielder",2037
266059,"Left-Sided Midfielder/Fullback",187
266178,"Central Midfielder",761
266212,"Central Forward",250
266212,"Central Midfielder",6723
266212,"Left-Sided Attacker",93
266212,"Left-Sided Midfielder/Fullback",393
266212,"Right-Sided Attacker",166
266212,"Right-Sided Midfielder/Fullback",293
266233,"Left-Sided Attacker",649
266233,"Left-Sided Midfielder/Fullback",69
266233,"Right-Sided Attacker",1427
266233,"Right-Sided Midfielder/Fullback",302
266331,"Central Midfielder",62
266331,"Left-Sided Attacker",14
266331,"Right-Sided Attacker",199
266331,"Right-Sided Midfielder/Fullback",1927
266514,"Central Defender",325
266514,"Central Midfielder",94
266514,"Right-Sided Midfielder/Fullback",143
266541,"Central Midfielder",45
266541,"Left-Sided Attacker",43
266541,"Right-Sided Midfielder/Fullback",18
266542,"Central Midfielder",962
266578,"Central Defender",5410
266601,"Central Defender",1122
266601,"Left-Sided Attacker",208
266601,"Left-Sided Midfielder/Fullback",4823
266601,"Right-Sided Midfielder/Fullback",96
266667,"Central Forward",2548
266667,"Central Midfielder",72
266667,"Left-Sided Attacker",73
266667,"Right-Sided Attacker",35
266679,"Central Forward",112
266679,"Central Midfielder",1180
266679,"Left-Sided Attacker",212
266679,"Left-Sided Midfielder/Fullback",191
266679,"Right-Sided Attacker",655
266679,"Right-Sided Midfielder/Fullback",207
266862,"Central Midfielder",318
266862,"Left-Sided Midfielder/Fullback",94
266862,"Right-Sided Attacker",19
266862,"Right-Sided Midfielder/Fullback",34
267031,"Central Defender",6389
267031,"Central Midfielder",310
267031,"Left-Sided Midfielder/Fullback",156
267031,"Right-Sided Midfielder/Fullback",1541
267035,"Central Defender",4886
267035,"Central Midfielder",106
267035,"Left-Sided Midfielder/Fullback",227
267037,"Central Defender",2304
267037,"Central Midfielder",77
267037,"Left-Sided Midfielder/Fullback",2175
267188,"Central Forward",11
267188,"Central Midfielder",114
267188,"Left-Sided Attacker",1569
267188,"Right-Sided Attacker",1174
267188,"Right-Sided Midfielder/Fullback",2236
267279,"Central Forward",3251
267279,"Central Midfielder",524
267279,"Left-Sided Attacker",385
267279,"Right-Sided Attacker",252
267300,"Central Defender",95
267300,"Central Midfielder",6057
267465,"Central Forward",183
267465,"Central Midfielder",108
267465,"Left-Sided Attacker",381
267465,"Left-Sided Midfielder/Fullback",194
267465,"Right-Sided Attacker",16
267622,"Central Midfielder",2034
267622,"Right-Sided Attacker",31
267622,"Right-Sided Midfielder/Fullback",240
267671,"Central Forward",829
267671,"Central Midfielder",267
267671,"Left-Sided Attacker",361
267671,"Left-Sided Midfielder/Fullback",35
267671,"Right-Sided Attacker",37
267712,"Central Defender",92
267712,"Central Midfielder",254
267712,"Left-Sided Midfielder/Fullback",172
267712,"Right-Sided Midfielder/Fullback",1008
267844,"Central Defender",94
267844,"Right-Sided Midfielder/Fullback",71
268019,"Central Forward",189
268023,"Central Defender",197
268023,"Right-Sided Midfielder/Fullback",4446
268027,"Left-Sided Midfielder/Fullback",94
268062,"Central Midfielder",766
268062,"Left-Sided Midfielder/Fullback",7584
268062,"Right-Sided Attacker",175
268450,"Central Defender",193
268450,"Right-Sided Midfielder/Fullback",9570
268451,"Central Midfielder",320
268650,"Central Defender",282
268650,"Central Midfielder",3699
268650,"Left-Sided Midfielder/Fullback",282
268650,"Right-Sided Midfielder/Fullback",263
268815,"Central Forward",299
268815,"Central Midfielder",83
268815,"Left-Sided Attacker",2151
268815,"Left-Sided Midfielder/Fullback",94
268815,"Right-Sided Attacker",3186
268815,"Right-Sided Midfielder/Fullback",133
268859,"Central Midfielder",23
268859,"Left-Sided Attacker",3323
268859,"Left-Sided Midfielder/Fullback",45
268859,"Right-Sided Attacker",291
268919,"Left-Sided Midfielder/Fullback",153
268919,"Right-Sided Attacker",10
268919,"Right-Sided Midfielder/Fullback",584
268920,"Central Forward",3623
268920,"Central Midfielder",447
268920,"Left-Sided Attacker",34
268925,"Central Midfielder",424
268925,"Left-Sided Attacker",22
268925,"Left-Sided Midfielder/Fullback",23
268925,"Right-Sided Attacker",19
268925,"Right-Sided Midfielder/Fullback",12
268926,"Central Midfielder",295
268926,"Right-Sided Midfielder/Fullback",1413
269211,"Central Midfielder",29
269211,"Left-Sided Midfielder/Fullback",98
269216,"Central Defender",11
269216,"Left-Sided Attacker",23
269216,"Left-Sided Midfielder/Fullback",6247
269216,"Right-Sided Midfielder/Fullback",93
269270,"Central Forward",155
269270,"Left-Sided Attacker",2599
269270,"Left-Sided Midfielder/Fullback",1703
269270,"Right-Sided Attacker",511
269270,"Right-Sided Midfielder/Fullback",1235
269345,"Central Defender",2657
269345,"Right-Sided Midfielder/Fullback",885
269346,"Central Forward",2035
269346,"Central Midfielder",37
269346,"Left-Sided Attacker",842
269346,"Right-Sided Attacker",710
269347,"Central Midfielder",21
269347,"Left-Sided Attacker",98
269347,"Left-Sided Midfielder/Fullback",2732
269347,"Right-Sided Midfielder/Fullback",258
269416,"Central Forward",14
269416,"Central Midfielder",1263
269416,"Left-Sided Attacker",359
269416,"Left-Sided Midfielder/Fullback",32
269416,"Right-Sided Attacker",46
269416,"Right-Sided Midfielder/Fullback",34
269438,"Central Forward",100
269438,"Central Midfielder",20
269462,"Central Forward",2571
269462,"Central Midfielder",70
269462,"Left-Sided Attacker",49
269462,"Right-Sided Attacker",111
269499,"Central Defender",4485
269785,"Central Forward",150
269785,"Central Midfielder",119
269785,"Left-Sided Attacker",594
269785,"Left-Sided Midfielder/Fullback",232
269785,"Right-Sided Attacker",634
269785,"Right-Sided Midfielder/Fullback",46
269799,"Central Defender",96
269799,"Central Midfielder",920
269799,"Right-Sided Midfielder/Fullback",94
269801,"Central Midfielder",190
269801,"Left-Sided Attacker",577
269801,"Left-Sided Midfielder/Fullback",321
269801,"Right-Sided Attacker",1886
269801,"Right-Sided Midfielder/Fullback",113
269905,"Central Forward",1742
269905,"Central Midfielder",122
269905,"Left-Sided Attacker",21
269905,"Right-Sided Attacker",23
269924,"Central Defender",95
269924,"Central Midfielder",4661
269924,"Left-Sided Midfielder/Fullback",42
269924,"Right-Sided Attacker",36
269925,"Central Forward",4856
269925,"Central Midfielder",47
269925,"Right-Sided Attacker",10
269927,"Central Defender",4889
269927,"Central Midfielder",304
269928,"Central Midfielder",134
269928,"Left-Sided Attacker",335
269928,"Right-Sided Attacker",169
269930,"Central Defender",95
269930,"Central Midfielder",4112
269930,"Left-Sided Attacker",28
269930,"Right-Sided Midfielder/Fullback",27
269931,"Central Forward",79
269931,"Central Midfielder",4386
269931,"Left-Sided Attacker",161
269931,"Left-Sided Midfielder/Fullback",94
269931,"Right-Sided Attacker",12
269931,"Right-Sided Midfielder/Fullback",135
269934,"Central Forward",4823
269934,"Central Midfielder",641
269934,"Right-Sided Attacker",281
269934,"Right-Sided Midfielder/Fullback",20
269938,"Central Midfielder",4036
269968,"Central Forward",8
269968,"Central Midfielder",3326
269968,"Left-Sided Attacker",48
269968,"Left-Sided Midfielder/Fullback",1139
269968,"Right-Sided Attacker",198
269968,"Right-Sided Midfielder/Fullback",217
269970,"Central Forward",131
269970,"Central Midfielder",439
269970,"Left-Sided Attacker",3021
269970,"Left-Sided Midfielder/Fullback",268
269970,"Right-Sided Attacker",379
269970,"Right-Sided Midfielder/Fullback",43
269971,"Central Forward",51
269971,"Central Midfielder",810
269971,"Left-Sided Midfielder/Fullback",117
269973,"Central Forward",13
269973,"Central Midfielder",78
269973,"Left-Sided Attacker",1517
269973,"Left-Sided Midfielder/Fullback",26
269973,"Right-Sided Attacker",181
269977,"Central Midfielder",1158
269977,"Left-Sided Attacker",128
269977,"Left-Sided Midfielder/Fullback",113
269977,"Right-Sided Attacker",38
269977,"Right-Sided Midfielder/Fullback",17
269978,"Central Midfielder",95
269978,"Left-Sided Midfielder/Fullback",377
269978,"Right-Sided Midfielder/Fullback",3715
270011,"Central Forward",192
270011,"Central Midfielder",4424
270011,"Left-Sided Midfielder/Fullback",233
270011,"Right-Sided Midfielder/Fullback",261
270038,"Central Forward",5785
270038,"Central Midfielder",576
270038,"Left-Sided Attacker",105
270038,"Right-Sided Attacker",33
270038,"Right-Sided Midfielder/Fullback",19
270086,"Central Forward",192
270086,"Central Midfielder",329
270086,"Left-Sided Attacker",941
270086,"Left-Sided Midfielder/Fullback",192
270086,"Right-Sided Attacker",1634
270086,"Right-Sided Midfielder/Fullback",12
270097,"Central Forward",21
270097,"Central Midfielder",260
270097,"Left-Sided Attacker",402
270097,"Left-Sided Midfielder/Fullback",204
270097,"Right-Sided Attacker",1371
